Anth.id,Database,Crop,Crop_Water,Database_Water,orderData,SEV_cond,orderBox,Anth
1385,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.036
1386,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.339
1389,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.047
1391,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.089
1393,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.053
1395,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.048
1424,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.015
1430,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.006
1480,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.021
1535,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.005
1565,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.056
1566,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.051
1568,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.049
1569,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.01
1571,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.018
1572,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.032
1573,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.079
1574,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.036
1576,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.052
1577,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.039
1578,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.096
1579,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.052
1580,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.069
1581,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.015
1583,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.059
1585,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.059
1588,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.024
1590,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.125
1591,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.032
1592,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.044
1636,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.032
1637,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.079
1639,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.097
1640,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.104
1642,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.022
1643,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.012
1644,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.041
1646,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.019
1648,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.014
1649,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.021
1665,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.062
1668,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.045
1669,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.084
1670,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.084
1673,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.168
1674,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.087
1676,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.162
1677,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.006
1679,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.044
1693,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.014
1694,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.006
1696,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.042
1697,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.061
1698,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.012
1700,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.065
1705,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.02
1707,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.011
1708,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.058
1727,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.013
1728,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.143
1729,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.058
1730,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.081
1731,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.021
1732,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.003
1734,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.025
1735,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.028
1736,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.061
1737,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.005
1741,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.189
1758,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.26
1759,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.02
1760,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.01
1761,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.04
1764,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.098
1766,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.185
1767,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.024
1769,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.012
1772,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.014
1773,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.109
1774,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.283
1775,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.177
1776,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.062
1777,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.143
1780,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.123
1781,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.264
1782,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.115
1783,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.118
1784,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.093
1785,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.084
1786,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.21
1787,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.027
1788,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.128
1915,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.041
1916,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.028
1917,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.039
1918,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.004
1920,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.062
1921,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.018
1922,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.054
1925,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.061
1926,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.042
1927,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.026
1928,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.073
1929,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.026
1966,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.111
1970,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.095
1971,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.043
1972,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.064
1977,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.091
1978,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.083
1981,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.031
1982,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.136
1985,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.08
1989,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.115
2006,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.024
2007,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.156
2009,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.062
2011,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.007
2012,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.007
2013,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.158
2017,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.001
2018,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.043
2073,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.026
2078,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,0.013
2119,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.029
2121,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.004
2124,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.048
2125,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.003
2127,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.012
2130,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.029
2138,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.143
2141,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.064
2148,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.211
2149,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.176
2150,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.09
2151,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.017
2152,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.238
2154,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.081
2155,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.246
2156,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.252
2157,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.08
2159,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.104
2160,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.12
2161,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.156
2163,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.166
2165,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.084
2166,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.02
2168,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.036
2169,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.066
2175,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.101
2177,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.047
2179,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.207
2196,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.024
2198,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.02
2199,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.071
2201,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.035
2204,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.045
2205,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.069
2209,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.017
2210,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,0.038
2226,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.028
2289,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.025
2290,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.019
2293,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.006
2297,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.04
2374,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.135
2375,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.12
2376,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.006
2378,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.114
2379,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.222
2382,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.055
2383,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.071
2384,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.166
2385,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.026
2386,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.05
2387,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.032
2388,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.066
2389,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.135
2390,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.201
2406,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,0.007
2434,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.04
2435,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.264
2436,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.326
2437,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.13
2440,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.066
2442,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.088
2444,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.076
2445,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.155
2461,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.104
2462,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.017
2463,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.054
2465,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.001
2467,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.074
2475,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,0.021
2479,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.032
2480,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.069
2481,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.158
2482,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.02
2483,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.035
2484,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.112
2485,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.042
2486,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.026
2487,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.083
2493,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.006
2494,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.024
2500,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.118
2501,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.022
2503,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.001
2511,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.054
2516,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.012
2517,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.017
2518,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.014
2526,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.018
2527,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.013
2550,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.072
2551,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.067
2552,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.068
2553,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.063
2554,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.018
2555,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.044
2556,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.053
2566,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.057
2567,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.095
2568,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.06
2569,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.073
2570,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.103
2571,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.09
2572,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.075
2573,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.049
2574,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.135
2579,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.066
2580,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.064
2592,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.025
2593,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.018
2596,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.025
2597,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.026
2599,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.01
2600,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.042
2604,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.014
2605,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.012
2607,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.038
2608,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.026
2609,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.029
2612,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.024
2615,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.033
2624,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.002
2629,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.004
2631,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.027
2632,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.021
2633,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.04
2634,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.001
2635,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.028
2636,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.018
2637,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.013
2646,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.149
2647,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.014
2648,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.055
2649,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.07
2650,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.037
2651,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.043
2652,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.062
2654,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.027
2655,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.045
2656,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.012
2657,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.007
2658,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.042
2660,Puglia,Olive,Olive_Rainfed,Puglia_Rainfed,4P,3-Xf-I,0,0.003
